,participant,session,order,start,end,start_hms,end_hms,place,activity
779,10,new,312,3194,3224,53M 14S,53M 44S,,
780,10,new,317,3242,3250,54M 2S,54M 10S,,
781,10,new,324,3302,3308,55M 2S,55M 8S,,
782,10,new,327,3324,3330,55M 24S,55M 30S,,
783,10,new,330,3334,3340,55M 34S,55M 40S,,
784,10,new,333,3344,3360,55M 44S,56M 0S,,
785,10,new,336,3364,3368,56M 4S,56M 8S,,
786,10,new,341,3388,3390,56M 28S,56M 30S,,
787,10,new,342,3396,3412,56M 36S,56M 52S,,
788,10,new,345,3420,3434,57M 0S,57M 14S,,
789,10,new,352,3466,3472,57M 46S,57M 52S,,
790,10,new,355,3492,3502,58M 12S,58M 22S,,
791,10,new,358,3522,3544,58M 42S,59M 4S,,
792,10,new,364,3558,3566,59M 18S,59M 26S,,
793,10,new,373,3612,3622,1H 0M 12S,1H 0M 22S,,
794,10,new,391,3748,3758,1H 2M 28S,1H 2M 38S,,
795,10,new,399,3786,3796,1H 3M 6S,1H 3M 16S,,
796,10,new,409,3840,3844,1H 4M 0S,1H 4M 4S,,
797,10,new,412,3850,3860,1H 4M 10S,1H 4M 20S,,
798,10,new,415,3868,3870,1H 4M 28S,1H 4M 30S,,
799,10,new,420,3888,3900,1H 4M 48S,1H 5M 0S,,
800,10,new,424,3928,3934,1H 5M 28S,1H 5M 34S,,
801,10,new,429,3948,3956,1H 5M 48S,1H 5M 56S,,
802,10,new,436,4076,4082,1H 7M 56S,1H 8M 2S,,
803,10,new,452,4164,4166,1H 9M 24S,1H 9M 26S,,
804,10,new,455,4172,4188,1H 9M 32S,1H 9M 48S,,
805,10,new,461,4190,4200,1H 9M 50S,1H 10M 0S,,
806,10,new,467,4216,4254,1H 10M 16S,1H 10M 54S,,
807,10,new,472,4276,4280,1H 11M 16S,1H 11M 20S,,
808,10,new,476,4312,4316,1H 11M 52S,1H 11M 56S,,
809,10,new,484,4374,4384,1H 12M 54S,1H 13M 4S,,
810,10,new,487,4388,4402,1H 13M 8S,1H 13M 22S,,
811,10,new,499,4454,4460,1H 14M 14S,1H 14M 20S,,
812,10,new,502,4474,4482,1H 14M 34S,1H 14M 42S,,
813,10,new,509,4532,4540,1H 15M 32S,1H 15M 40S,,
814,10,new,517,4596,4604,1H 16M 36S,1H 16M 44S,,
815,10,new,520,4610,4616,1H 16M 50S,1H 16M 56S,,
816,10,new,527,4658,4670,1H 17M 38S,1H 17M 50S,,
817,10,new,532,4696,4698,1H 18M 16S,1H 18M 18S,,
818,10,new,540,4734,4750,1H 18M 54S,1H 19M 10S,,
819,10,new,545,4760,4790,1H 19M 20S,1H 19M 50S,,
820,10,new,551,4796,4802,1H 19M 56S,1H 20M 2S,,
821,10,new,555,4818,4856,1H 20M 18S,1H 20M 56S,,
822,10,new,565,4946,4966,1H 22M 26S,1H 22M 46S,,
823,10,new,570,4976,5000,1H 22M 56S,1H 23M 20S,,
824,10,new,579,5068,5082,1H 24M 28S,1H 24M 42S,,
825,10,new,587,5124,5134,1H 25M 24S,1H 25M 34S,,
826,10,new,591,5166,5176,1H 26M 6S,1H 26M 16S,,
827,10,new,594,5184,5192,1H 26M 24S,1H 26M 32S,,
828,10,new,601,5204,5222,1H 26M 44S,1H 27M 2S,,
829,10,new,606,5232,5242,1H 27M 12S,1H 27M 22S,,
830,10,new,609,5270,5292,1H 27M 50S,1H 28M 12S,,
831,10,new,614,5308,5328,1H 28M 28S,1H 28M 48S,,
832,10,new,622,5350,5366,1H 29M 10S,1H 29M 26S,,
833,10,new,628,5404,5416,1H 30M 4S,1H 30M 16S,,
834,10,new,632,5434,5436,1H 30M 34S,1H 30M 36S,,
835,10,new,638,5448,5470,1H 30M 48S,1H 31M 10S,,
836,10,new,651,5554,5584,1H 32M 34S,1H 33M 4S,,
837,10,new,660,5620,5622,1H 33M 40S,1H 33M 42S,,
838,10,new,667,5660,5666,1H 34M 20S,1H 34M 26S,,
839,10,new,673,5700,5712,1H 35M 0S,1H 35M 12S,,
840,10,new,686,5752,5766,1H 35M 52S,1H 36M 6S,,
841,10,new,690,5794,5804,1H 36M 34S,1H 36M 44S,,
842,10,new,694,5814,5832,1H 36M 54S,1H 37M 12S,,
843,10,new,701,5840,5856,1H 37M 20S,1H 37M 36S,,
844,10,new,706,5872,5900,1H 37M 52S,1H 38M 20S,,
845,10,new,714,5924,5930,1H 38M 44S,1H 38M 50S,,
846,10,new,726,5998,6002,1H 39M 58S,1H 40M 2S,,
847,10,new,736,6066,6120,1H 41M 6S,1H 42M 0S,,
848,10,new,746,6134,6152,1H 42M 14S,1H 42M 32S,,
849,10,new,763,6242,6256,1H 44M 2S,1H 44M 16S,,
850,10,new,768,6276,6286,1H 44M 36S,1H 44M 46S,,
851,10,new,776,6294,6320,1H 44M 54S,1H 45M 20S,,
852,10,new,780,6328,6338,1H 45M 28S,1H 45M 38S,,
853,10,new,787,6368,6384,1H 46M 8S,1H 46M 24S,,
854,10,new,799,6418,6464,1H 46M 58S,1H 47M 44S,,
855,10,new,812,6526,6542,1H 48M 46S,1H 49M 2S,,
856,10,new,822,6584,6594,1H 49M 44S,1H 49M 54S,,
857,10,new,832,6630,6642,1H 50M 30S,1H 50M 42S,,
858,11,new,181,2044,2064,34M 4S,34M 24S,,
859,11,new,186,2072,2086,34M 32S,34M 46S,,
860,11,new,192,2098,2116,34M 58S,35M 16S,,
861,11,new,203,2136,2144,35M 36S,35M 44S,,
862,11,new,209,2170,2194,36M 10S,36M 34S,,
863,11,new,219,2244,2258,37M 24S,37M 38S,,
864,11,new,224,2306,2308,38M 26S,38M 28S,,
865,11,new,227,2308,2312,38M 28S,38M 32S,,
866,11,new,242,2372,2390,39M 32S,39M 50S,,
867,11,new,250,2430,2460,40M 30S,41M 0S,,
868,11,new,263,2490,2528,41M 30S,42M 8S,,
869,11,new,276,2564,2580,42M 44S,43M 0S,,
870,11,new,289,2668,2678,44M 28S,44M 38S,,
871,11,new,300,2720,2726,45M 20S,45M 26S,,
872,11,new,307,2766,2774,46M 6S,46M 14S,,
873,11,new,349,3372,3398,56M 12S,56M 38S,,
874,11,new,364,3464,3474,57M 44S,57M 54S,,
875,11,new,368,3478,3488,57M 58S,58M 8S,,
876,11,new,384,3562,3580,59M 22S,59M 40S,,
877,11,new,397,3706,3714,1H 1M 46S,1H 1M 54S,,
878,11,new,403,3744,3750,1H 2M 24S,1H 2M 30S,,
879,11,new,407,3754,3776,1H 2M 34S,1H 2M 56S,,
880,11,new,412,3790,3804,1H 3M 10S,1H 3M 24S,,
881,11,new,416,3808,3810,1H 3M 28S,1H 3M 30S,,
882,11,new,421,3816,3884,1H 3M 36S,1H 4M 44S,,
883,11,new,431,3912,3922,1H 5M 12S,1H 5M 22S,,
884,11,new,443,3998,4014,1H 6M 38S,1H 6M 54S,,
885,11,new,457,4138,4174,1H 8M 58S,1H 9M 34S,,
886,11,new,466,4270,4306,1H 11M 10S,1H 11M 46S,,
887,11,new,474,4326,4330,1H 12M 6S,1H 12M 10S,,
888,11,new,478,4332,4380,1H 12M 12S,1H 13M 0S,,
889,11,new,490,4446,4470,1H 14M 6S,1H 14M 30S,,
890,11,new,494,4484,4508,1H 14M 44S,1H 15M 8S,,
891,11,new,502,4544,4546,1H 15M 44S,1H 15M 46S,,
892,11,new,505,4556,4570,1H 15M 56S,1H 16M 10S,,
893,11,new,509,4580,4610,1H 16M 20S,1H 16M 50S,,
894,11,new,515,4644,4650,1H 17M 24S,1H 17M 30S,,
895,11,new,522,4678,4688,1H 17M 58S,1H 18M 8S,,
896,11,new,526,4694,4698,1H 18M 14S,1H 18M 18S,,
897,11,new,533,4722,4728,1H 18M 42S,1H 18M 48S,,
898,11,new,542,4760,4768,1H 19M 20S,1H 19M 28S,,
899,11,new,545,4770,4778,1H 19M 30S,1H 19M 38S,,
900,11,new,548,4782,4820,1H 19M 42S,1H 20M 20S,,
901,11,new,555,4826,4840,1H 20M 26S,1H 20M 40S,,
902,11,new,560,4858,4880,1H 20M 58S,1H 21M 20S,,
903,11,new,565,4900,4914,1H 21M 40S,1H 21M 54S,,
904,11,new,570,4922,4950,1H 22M 2S,1H 22M 30S,,
905,11,new,582,5014,5024,1H 23M 34S,1H 23M 44S,,
906,11,new,590,5058,5086,1H 24M 18S,1H 24M 46S,,
907,12,new,268,3000,3004,50M 0S,50M 4S,,
908,12,new,296,3314,3340,55M 14S,55M 40S,,
909,12,new,307,3512,3582,58M 32S,59M 42S,,
910,12,new,319,3686,3750,1H 1M 26S,1H 2M 30S,,
911,12,new,332,3950,4038,1H 5M 50S,1H 7M 18S,,
912,12,new,350,4270,4406,1H 11M 10S,1H 13M 26S,,
913,12,new,358,4498,4504,1H 14M 58S,1H 15M 4S,,
914,12,new,370,4620,4664,1H 17M 0S,1H 17M 44S,,
915,12,new,377,4724,4854,1H 18M 44S,1H 20M 54S,,
916,12,new,387,4936,4976,1H 22M 16S,1H 22M 56S,,
917,12,new,400,5066,5412,1H 24M 26S,1H 30M 12S,,
918,12,new,407,5420,5474,1H 30M 20S,1H 31M 14S,,
919,12,new,413,5576,5612,1H 32M 56S,1H 33M 32S,,
920,12,new,455,6238,6266,1H 43M 58S,1H 44M 26S,,
921,12,new,476,6436,6450,1H 47M 16S,1H 47M 30S,,
922,12,new,477,6450,6506,1H 47M 30S,1H 48M 26S,,
923,12,new,484,6606,6626,1H 50M 6S,1H 50M 26S,,
924,12,new,489,6644,6718,1H 50M 44S,1H 51M 58S,,
925,12,new,493,6772,6792,1H 52M 52S,1H 53M 12S,,
926,12,new,503,6932,6960,1H 55M 32S,1H 56M 0S,,
927,12,new,512,7048,7054,1H 57M 28S,1H 57M 34S,,
928,12,new,533,7178,7224,1H 59M 38S,2H 0M 24S,,
929,12,new,555,7426,7456,2H 3M 46S,2H 4M 16S,,
930,13,new,285,1106,1108,18M 26S,18M 28S,,
931,13,new,287,1108,1116,18M 28S,18M 36S,,
932,13,new,307,1140,1152,19M 0S,19M 12S,,
933,13,new,326,1190,1192,19M 50S,19M 52S,,
934,13,new,327,1192,1248,19M 52S,20M 48S,,
935,13,new,334,1200,1208,20M 0S,20M 8S,,
936,13,new,338,1220,1246,20M 20S,20M 46S,,
937,13,new,344,1270,1324,21M 10S,22M 4S,,
938,13,new,349,1276,1300,21M 16S,21M 40S,,
939,13,new,362,1346,1402,22M 26S,23M 22S,,
940,13,new,363,1348,1378,22M 28S,22M 58S,,
941,13,new,369,1394,1410,23M 14S,23M 30S,,
942,13,new,385,1438,1448,23M 58S,24M 8S,,
943,13,new,409,1554,1574,25M 54S,26M 14S,,
944,13,new,424,1598,1634,26M 38S,27M 14S,,
945,13,new,434,1652,1654,27M 32S,27M 34S,,
946,13,new,437,1656,1658,27M 36S,27M 38S,,
947,13,new,441,1660,1696,27M 40S,28M 16S,,
948,13,new,450,1698,1732,28M 18S,28M 52S,,
949,13,new,454,1704,1720,28M 24S,28M 40S,,
950,13,new,461,1738,1740,28M 58S,29M 0S,,
951,13,new,465,1742,1750,29M 2S,29M 10S,,
952,13,new,474,1766,1792,29M 26S,29M 52S,,
953,13,new,500,1856,1882,30M 56S,31M 22S,,
954,13,new,529,1992,2010,33M 12S,33M 30S,,
955,13,new,555,2072,2108,34M 32S,35M 8S,,
956,13,new,568,2198,2212,36M 38S,36M 52S,,
957,13,new,574,2216,2218,36M 56S,36M 58S,,
958,13,new,577,2228,2230,37M 8S,37M 10S,,
959,13,new,580,2234,2242,37M 14S,37M 22S,,
960,13,new,597,2262,2264,37M 42S,37M 44S,,
961,13,new,603,2274,2308,37M 54S,38M 28S,,
962,13,new,615,2330,2336,38M 50S,38M 56S,,
963,13,new,631,2360,2364,39M 20S,39M 24S,,
964,13,new,637,2366,2378,39M 26S,39M 38S,,
965,13,new,643,2382,2392,39M 42S,39M 52S,,
966,13,new,647,2394,2418,39M 54S,40M 18S,,
967,13,new,652,2424,2426,40M 24S,40M 26S,,
968,13,new,663,2468,2502,41M 8S,41M 42S,,
969,13,new,677,2508,2526,41M 48S,42M 6S,,
970,13,new,689,2548,2556,42M 28S,42M 36S,,
971,13,new,697,2570,2588,42M 50S,43M 8S,,
972,13,new,701,2592,2600,43M 12S,43M 20S,,
973,13,new,705,2616,2638,43M 36S,43M 58S,,
974,13,new,719,2674,2680,44M 34S,44M 40S,,
975,13,new,733,2716,2720,45M 16S,45M 20S,,
976,13,new,743,2736,2768,45M 36S,46M 8S,,
977,13,new,747,2770,2780,46M 10S,46M 20S,,
978,13,new,763,2810,2816,46M 50S,46M 56S,,
979,13,new,771,2830,2832,47M 10S,47M 12S,,
980,13,new,806,3082,3186,51M 22S,53M 6S,,
981,13,new,814,3190,3194,53M 10S,53M 14S,,
982,14,new,115,672,722,11M 12S,12M 2S,,
983,14,new,129,764,816,12M 44S,13M 36S,,
984,14,new,135,820,840,13M 40S,14M 0S,,
985,14,new,142,864,900,14M 24S,15M 0S,,
986,14,new,151,922,930,15M 22S,15M 30S,,
987,14,new,156,936,1048,15M 36S,17M 28S,,
988,14,new,163,1056,1062,17M 36S,17M 42S,,
989,14,new,178,1226,1268,20M 26S,21M 8S,,
990,14,new,194,1330,1372,22M 10S,22M 52S,,
991,14,new,201,1488,1506,24M 48S,25M 6S,,
992,14,new,213,1584,1588,26M 24S,26M 28S,,
993,14,new,216,1594,1602,26M 34S,26M 42S,,
994,14,new,222,1624,1626,27M 4S,27M 6S,,
995,14,new,239,1682,1684,28M 2S,28M 4S,,
996,14,new,279,1996,2012,33M 16S,33M 32S,,
997,14,new,292,2252,2270,37M 32S,37M 50S,,
998,14,new,295,2374,2388,39M 34S,39M 48S,,
999,14,new,299,2500,2540,41M 40S,42M 20S,,
1000,14,new,304,2544,2548,42M 24S,42M 28S,,
1001,14,new,305,2548,2672,42M 28S,44M 32S,,
1002,14,new,314,2708,2712,45M 8S,45M 12S,,
1003,14,new,319,2716,2744,45M 16S,45M 44S,,
1004,14,new,324,2800,2802,46M 40S,46M 42S,,
1005,14,new,328,2802,2804,46M 42S,46M 44S,,
1006,14,new,335,2814,2824,46M 54S,47M 4S,,
1007,14,new,338,2828,2858,47M 8S,47M 38S,,
1008,14,new,344,2864,2870,47M 44S,47M 50S,,
1009,14,new,346,2866,2940,47M 46S,49M 0S,,
1010,14,new,351,2938,2950,48M 58S,49M 10S,,
1011,14,new,359,2960,2970,49M 20S,49M 30S,,
1012,14,new,375,3042,3050,50M 42S,50M 50S,,
1013,14,new,380,3070,3076,51M 10S,51M 16S,,
1014,14,new,399,3126,3140,52M 6S,52M 20S,,
1015,14,new,409,3384,3388,56M 24S,56M 28S,,
1016,14,new,414,3392,3414,56M 32S,56M 54S,,
1017,14,new,421,3438,3454,57M 18S,57M 34S,,
1018,15,new,165,1002,1020,16M 42S,17M 0S,,
1019,15,new,183,1090,1102,18M 10S,18M 22S,,
1020,15,new,305,1908,1922,31M 48S,32M 2S,,
1021,15,new,360,2232,2260,37M 12S,37M 40S,,
1022,15,new,370,2308,2320,38M 28S,38M 40S,,
1023,15,new,376,2334,2336,38M 54S,38M 56S,,
1024,15,new,405,2518,2520,41M 58S,42M 0S,,
1025,17,new,400,4512,4518,1H 15M 12S,1H 15M 18S,,
1026,17,new,406,4588,4598,1H 16M 28S,1H 16M 38S,,
1027,17,new,419,4656,4666,1H 17M 36S,1H 17M 46S,,
1028,17,new,441,4748,4770,1H 19M 8S,1H 19M 30S,,
1029,17,new,515,5174,5180,1H 26M 14S,1H 26M 20S,,
1030,17,new,518,5208,5228,1H 26M 48S,1H 27M 8S,,
1031,17,new,526,5264,5310,1H 27M 44S,1H 28M 30S,,
1032,19,new,148,1232,1284,20M 32S,21M 24S,,
1033,19,new,162,1316,1344,21M 56S,22M 24S,,
1034,19,new,168,1358,1376,22M 38S,22M 56S,,
1035,19,new,176,1426,1554,23M 46S,25M 54S,,
1036,19,new,188,1568,1582,26M 8S,26M 22S,,
1037,19,new,196,1592,1632,26M 32S,27M 12S,,
1038,19,new,203,1634,1650,27M 14S,27M 30S,,
1039,19,new,211,1666,1692,27M 46S,28M 12S,,
1040,19,new,217,1714,1732,28M 34S,28M 52S,,
1041,19,new,221,1760,1798,29M 20S,29M 58S,,
1042,19,new,226,1828,1878,30M 28S,31M 18S,,
1043,19,new,254,2060,2088,34M 20S,34M 48S,,
1044,19,new,263,2140,2176,35M 40S,36M 16S,,
1045,19,new,266,2194,2260,36M 34S,37M 40S,,
1046,19,new,275,2272,2314,37M 52S,38M 34S,,
1047,19,new,287,2350,2458,39M 10S,40M 58S,,
1048,19,new,293,2472,2492,41M 12S,41M 32S,,
1049,19,new,300,2544,2582,42M 24S,43M 2S,,
1050,19,new,305,2594,2658,43M 14S,44M 18S,,
1051,19,new,312,2668,2698,44M 28S,44M 58S,,
1052,19,new,318,2706,2724,45M 6S,45M 24S,,
1053,19,new,327,2768,2788,46M 8S,46M 28S,,
1054,19,new,333,2790,2804,46M 30S,46M 44S,,
1055,19,new,342,2878,2982,47M 58S,49M 42S,,
1056,19,new,347,2992,3018,49M 52S,50M 18S,,
1057,20,new,142,4220,4230,1H 10M 20S,1H 10M 30S,,
1058,20,new,143,4232,4318,1H 10M 32S,1H 11M 58S,,
1059,20,new,145,4238,4318,1H 10M 38S,1H 11M 58S,,
1060,20,new,150,4336,4414,1H 12M 16S,1H 13M 34S,,
